Product ID,Name,Category,Brand,Department,Retail Price,Unit Cost,Product Profit Margin,Product Profit Margin (%),Total Sales
22021,Allegra K Mens 2012 NEW Stylish Zip Fly Straight Slim Fit Trousers Medium Khaki W32,Pants,Allegra K,Men,15.64,7.02,8.62,55.12,46.92
24608,Wigwam Men's 625 Sock,Socks,Wigwam,Men,15.64,9.76,5.88,37.6,156.4
28980,Tommy Men's Oxford Zip Around Wallet,Accessories,Tommy Hilfiger,Men,15.64,6.96,8.68,55.5,218.96
18308,Wigwam Men's 625 Sock,Active,Wigwam,Men,15.64,5.91,9.73,62.21,125.12
22228,Allegra K Mens Casual Button Down 2012 NEW Stylish Straight Trousers Pants Off White W33,Pants,Allegra K,Men,15.64,7.38,8.26,52.81,93.84
19478,Allegra K Mens Stylish UK Style V-Neck Slim Fit Outerwear Cardigan S,Sweaters,Allegra K,Men,15.66,7.44,8.22,52.49,62.64
4158,Allegra K Women Ruffled U Neck Sleeveless Stretchy Summer Jumpsuit XS Black,Jumpsuits & Rompers,Allegra K,Women,15.67,8.43,7.24,46.2,62.68
6963,Indigo Rein Pleated Front Denim Short,Shorts,Indigo Rein,Women,15.67,7.76,7.91,50.48,156.7
6998,Grane Supergirl Shorts,Shorts,Grane,Women,15.67,7.44,8.23,52.52,62.68
23449,Club Room Solid India Ink Cargo Shorts,Shorts,Club Room,Men,15.67,7.35,8.32,53.1,172.37
4179,Allegra K Women Zipped Slant Pockets Detail Straight Summer Suspender Dark Khaki S,Jumpsuits & Rompers,Allegra K,Women,15.67,8.65,7.02,44.8,47.01
16897,Anvil Adult Heavyweight T-Shirt. 979,Tops & Tees,Anvil,Men,15.68,9.42,6.26,39.92,31.36
19921,Allegra K Mens Stylish Stand Collar Long Sleeve Single Breasted Casual Blazer Black S,Suits & Sport Coats,Allegra K,Men,15.69,6.95,8.74,55.7,31.38
20530,Allegra K Men Sleeveless Drawstring Hooded Button up Waistcoat Gray S,Suits & Sport Coats,Allegra K,Men,15.7,6.56,9.14,58.22,62.8
22335,Allegra K Men Back Fake Pockets Belt Loop Zip Fly Trousers Pants Black W33,Pants,Allegra K,Men,15.7,7.06,8.64,55.03,94.2
12643,Maidenform Women's Adhesive Lite Bra,Intimates,Maidenform,Women,15.71,7.57,8.14,51.81,204.23
7960,Allegra K Ladies Long Sleeve Waistband Above Two Mock Pockets Ruched Short Coat Pink XS,Blazers & Jackets,Allegra K,Women,15.71,5.33,10.38,66.07,62.84
17810,Allegra K Men V Neck Sleeveless Drawstring Hooded Vest Waistcoat Black S,Fashion Hoodies & Sweatshirts,Allegra K,Men,15.72,8.14,7.58,48.22,94.32
14721,Allegra K Maternity Motherhood Round Neck Long Sleeve Autumn Tunic Shirt Tops Dark Gray M,Maternity,Allegra K,Women,15.74,7.38,8.36,53.11,110.18
6815,Volcom Frochickie 2.5 Juniors Shorts,Shorts,Volcom,Women,15.74,8.58,7.16,45.49,47.22
25983,Munsingwear - Mens 3 Pack Full Rise Briefs White 21188,Underwear,Munsingwear,Men,15.75,7.23,8.52,54.1,189
4178,Allegra K Lady Scoop Neck Sleeveless Elastic Waist Romper w Cut Out Shoulder Chiffon Top Black XS,Jumpsuits & Rompers,Allegra K,Women,15.75,8,7.75,49.21,78.75
25621,Indera - Mens Long Sleeve Thermal Top Natural 800LS 19237,Underwear,INDERA THERMALS,Men,15.75,7.81,7.94,50.41,110.25
9718,Indera - Womens Thermal Long John Pant 500DR White 23483,Sleep & Lounge,INDERA THERMALS,Women,15.75,8.88,6.87,43.62,94.5
25166,IZOD Men's 3-Pack Flat Knit Sock,Socks,IZOD,Men,15.75,8.99,6.76,42.92,110.25
26371,Indera - Big Mens Long Sleeve Thermal Top Grey 810LS 27468,Underwear,INDERA THERMALS,Men,15.75,8.19,7.56,48,141.75
6472,Dallin Chase Women's Oliver Short,Shorts,Dallin Chase,Women,15.75,8.46,7.29,46.29,78.75
24620,Wigwam Men's Cool-Lite Pro Crew Socks,Socks,Wigwam,Men,15.75,9.15,6.6,41.9,78.75
25708,Indera - Mens Thermal Long John Pant Natural 800DR 19240,Underwear,INDERA THERMALS,Men,15.75,6.79,8.96,56.89,110.25
2707,Indera - Womens Thermal Long John Top 500LS White 23481,Active,INDERA THERMALS,Women,15.75,6.49,9.26,58.79,157.5
18327,Wigwam Men's Cool-Lite Pro Crew Socks,Active,Wigwam,Men,15.75,5.95,9.8,62.22,78.75
12672,Silver and Clear Nipple Pasties,Intimates,ShimmyShimmy,Women,15.75,8.41,7.34,46.6,94.5
24519,Gold Toe Men's Canterbury Over the Calf Dress Sock 3-Pack,Socks,Gold Toe,Men,15.75,10.14,5.61,35.62,173.25
26185,Munsingwear - Mens 3 Pack Mid Rise Brief White 21191,Underwear,Munsingwear,Men,15.75,7.15,8.6,54.6,47.25
7982,Allegra K Ladies Scoop Neck Long Sleeve Zip Closure Front Tiered Coat Outwear Black XS,Blazers & Jackets,Allegra K,Women,15.77,5.63,10.14,64.3,94.62
26230,Indera - Big Mens Thermal Long John Pant 810DRX Black 23480,Underwear,INDERA THERMALS,Men,15.8,8.15,7.65,48.42,63.2
4152,Allegra K Woman Khaki Deep V Neck Patch Pockets Sleeveless Jumpsuit S,Jumpsuits & Rompers,Allegra K,Women,15.81,8.02,7.79,49.27,63.24
4134,Allegra K Women Ruffled U Neck Sleeveless Dark Gray Summer Long Rompers XS,Jumpsuits & Rompers,Allegra K,Women,15.84,8.9,6.94,43.81,95.04
4149,Allegra K White Lace Decor Black Strapless Jumpsuit XS for Ladies,Jumpsuits & Rompers,Allegra K,Women,15.84,8.27,7.57,47.79,79.2
3609,Allegra K Women Scoop Neck Short Sleeve Stretchy Mid Calf Dress Heather Gray S,Dresses,Allegra K,Women,15.86,7.22,8.64,54.48,126.88
3320,Allegra K Women Convertible Collar Double Breast Long Sleeve Autumn Dress Black M,Dresses,Allegra K,Women,15.86,7.76,8.1,51.07,174.46
22632,Allegra K Men Straight Belt Loop Plaid Trim Zip Fly Casual Pants Khaki W33,Pants,Allegra K,Men,15.86,7.55,8.31,52.4,190.32
20154,Allegra K Men Peaked Lapel Long Sleeve Big Pockets Two Button Closure Blazer Dark Gray S,Suits & Sport Coats,Allegra K,Men,15.87,6.3,9.57,60.3,79.35
22002,Allegra K W33 Front Slant Pockets Belt Loop Checked Trim Belted Pants for Men,Pants,Allegra K,Men,15.88,7.24,8.64,54.41,111.16
11353,Dr. Rey Shapewear Womens Seamless Elite Plunge Singlet,Intimates,Dr. Rey Shapewear,Women,15.88,7.78,8.1,51.01,63.52
20527,Allegra K Mens Peaked Lapel Long Sleeve Stretchy Pockets Front Casual Blazer Black S,Suits & Sport Coats,Allegra K,Men,15.89,5.91,9.98,62.81,63.56
6229,Anna-Kaci Small Fit Brown Snakeskin Print Stretch Body Forming Leggings Pants,Leggings,Anna-Kaci,Women,15.9,9.92,5.98,37.61,206.7
10957,Metallic Cheerleading Low Rise Boy Cut Briefs,Intimates,Cheerleading Company,Women,15.9,7.7,8.2,51.57,95.4
6227,Anna-Kaci S/M Fit Yellow Bright Neon High Waisted Slim Leg Ankle Length Leggings,Leggings,Anna-Kaci,Women,15.9,8.79,7.11,44.72,63.6
10244,Rene Rofe Flannel Floral Dusters,Sleep & Lounge,Rene Rofe,Women,15.9,10.11,5.79,36.42,127.2
14673,Brown Plus Size Maternity Wide Leg Trousers Elastic Waist Fabric,Maternity,FineBrandShop,Women,15.9,6.53,9.37,58.93,111.3
12428,Anna-Kaci S/M Fit Sheer Black Crop Tulip Halter Lingerie Two Piece G-string Set,Intimates,Anna-Kaci,Women,15.9,8.28,7.62,47.92,79.5
6116,Anna-Kaci S/M Fit Black Ombre Fade Cheetah Print Long Length Stretch Leggings,Leggings,Anna-Kaci,Women,15.9,9.13,6.77,42.58,95.4
7167,White Fold-Over Maxi Jersey Skirt,Skirts,FineBrandShop,Women,15.9,5.93,9.97,62.7,79.5
5874,Anna-Kaci Small Fit Grey Black White Ad Print Collage Blue British Flag Leggings,Leggings,Anna-Kaci,Women,15.9,9.38,6.52,41.01,111.3
12511,Anna-Kaci S/M Fit Black Pink Polka Dotted Frilly Ribbon Peek A Boo Bra Panty Set,Intimates,Anna-Kaci,Women,15.9,8.05,7.85,49.37,143.1
5828,Anna-Kaci S/M Fit Black Slim High Waisted Vertical Stiped Front Long Leggings,Leggings,Anna-Kaci,Women,15.9,9.05,6.85,43.08,79.5
6054,Anna-Kaci S/M Fit Polka Dot Spots Dalmatian Alternate Opposite Stretchy Legging,Leggings,Anna-Kaci,Women,15.9,9.78,6.12,38.49,63.6
6230,Anna-Kaci S/M Fit Grey Pink Multicoloured Floral Tribal Inspired Leggings Pants,Leggings,Anna-Kaci,Women,15.9,10.18,5.72,35.97,79.5
10015,Body Touch Micro Fleece PJ Set,Sleep & Lounge,Body Touch,Women,15.9,8.86,7.04,44.28,79.5
14683,Brown Boot Cut Maternity Trousers Stretch Waist,Maternity,FineBrandShop,Women,15.9,7.14,8.76,55.09,79.5
6226,Anna-Kaci S/M Fit Red White and Blue Patriotic Inspired High Waisted Leggings,Leggings,Anna-Kaci,Women,15.9,9.62,6.28,39.5,47.7
6232,Anna-Kaci S/M Fit White Slim Body Hugging Leggings w Black Contrast Polka Dots,Leggings,Anna-Kaci,Women,15.9,9.37,6.53,41.07,95.4
6056,Anna-Kaci Free Size Golden Luster Metallic Subtle Vertical Glam Striped Leggings,Leggings,Anna-Kaci,Women,15.9,10.03,5.87,36.92,159
5950,Anna-Kaci S/M Fit Pink Blue and Yellow Multicoloured Animal Graffiti Leggings,Leggings,Anna-Kaci,Women,15.9,8.95,6.95,43.71,63.6
5948,Anna-Kaci S Fit Rainbow Neon Colorful Tie Dye School Doodle Skin Tight Legging,Leggings,Anna-Kaci,Women,15.9,9.43,6.47,40.69,143.1
15122,Brown Maternity Wide Leg Trousers Elastic Waist Fabric,Maternity,FineBrandShop,Women,15.9,6.23,9.67,60.82,127.2
7284,Anna-Kaci Small Fit Black Swan Ballerina Inspired Multi-Layered Tutu Short Skirt,Skirts,Anna-Kaci,Women,15.9,5.96,9.94,62.52,63.6
12431,Anna-Kaci S/M Fit Black White Zebra Striped Lace Trimmed Two Piece Bra Panty Set,Intimates,Anna-Kaci,Women,15.9,7.65,8.25,51.89,47.7
7210,Anna-Kaci S/M Fit Gold Metallic Sequin High Waist Short Party Skirt Bottom,Skirts,Anna-Kaci,Women,15.9,5.8,10.1,63.52,79.5
20525,Allegra K Men Stylish Long Sleeve Simple Design Two Pockets Casual Blazer Gray S,Suits & Sport Coats,Allegra K,Men,15.91,5.7,10.21,64.17,127.28
5432,Allegra K Woman Turn Up Hem Skinny Cropped Pants Navy Blue S w a Waist Strap,Pants & Capris,Allegra K,Women,15.94,8.93,7.01,43.98,95.64
23375,Allegra K Mens Front Slant Pockets Solid Color Short Walking Baggy Pants Trousers Shorts Black W32,Shorts,Allegra K,Men,15.94,7.48,8.46,53.07,159.4
16577,Back to Back World War Champs USA Champions Tank Top T-Shirt,Tops & Tees,Back to Back,Men,15.95,8.2,7.75,48.59,111.65
24613,Smartwool NEW Men's PhD Outdoor Ultra Light Micro with ReliaWool,Socks,SmartWool,Men,15.95,9.68,6.27,39.31,143.55
16714,P303 Pitbull Gym Mens Stringer Tank Top,Tops & Tees,Pitbull,Men,15.95,8.34,7.61,47.71,175.45
15657,Smartwool NEW Women's PhD Outdoor Ultra Light Mini with ReliaWool,Plus,SmartWool,Women,15.95,7.51,8.44,52.92,95.7
28985,Jaxon Corduroy Ivy Cap,Accessories,Jaxon,Men,15.95,6.79,9.16,57.43,111.65
24589,SmartWool Walking Light Crew Sock Adults,Socks,SmartWool,Men,15.95,9.12,6.83,42.82,111.65
25781,JM Skinz Thong,Underwear,JM,Men,15.95,7.35,8.6,53.92,79.75
8917,HUE Women's Opaque Control Top Tight,Socks & Hosiery,HUE,Women,15.95,6.62,9.33,58.5,127.6
2634,Smartwool NEW Women's PhD Outdoor Ultra Light Mini with ReliaWool,Active,SmartWool,Women,15.95,6.84,9.11,57.12,143.55
6186,LeggingsQueen Fab Basic Leggings,Leggings,LeggingsQueen,Women,15.95,9.97,5.98,37.49,79.75
13856,Ladies Knit Convertible Mittens / Gloves with Snowflake,Accessories,Go Gloves,Women,15.95,6.14,9.81,61.5,95.7
6189,LeggingsQueen Leopard Printed Leggings,Leggings,LeggingsQueen,Women,15.95,9.24,6.71,42.07,31.9
15589,Smartwool NEW Men's PhD Outdoor Ultra Light Micro with ReliaWool,Plus,SmartWool,Women,15.95,7.51,8.44,52.92,79.75
11377,Velrose Snip-it Pettipants (3362),Intimates,Velrose,Women,15.95,8.47,7.48,46.9,79.75
13329,Hawaiian Long Sarong- Black With Blue Hibiscus Flowers,Swim,East of Maui Hawaiian Store,Women,15.95,6.64,9.31,58.37,127.6
10223,Capelli Spaced Bubble Frogs Cozy PJ Pants,Sleep & Lounge,Capelli New York,Women,15.95,10.06,5.89,36.93,95.7
28850,Jaxon Herringbone Ivy Cap,Accessories,Jaxon,Men,15.95,6.19,9.76,61.19,111.65
25238,Stance Men's Fin Co Socks,Socks,Stance,Men,15.95,8.88,7.07,44.33,111.65
2314,Green Tea Women's Zip UP Jacket - Navy - Small,Fashion Hoodies & Sweatshirts,Green Tea,Women,15.95,7.9,8.05,50.47,111.65
26394,Serengeti Pouch Leopard Print Men's G-String Underwear By Gregg Homme,Underwear,Gregg Homme,Men,15.95,7.31,8.64,54.17,79.75
10073,Capelli Cheeky Monkeys PJ Pants,Sleep & Lounge,Capelli New York,Women,15.95,9.38,6.57,41.19,79.75
23272,Allegra K Mens Casual Vertical Stripes Pattern Decor NEW Stylish Short Trousers Deep Beige W31,Shorts,Allegra K,Men,15.95,7.99,7.96,49.91,159.5
9393,Fox River Women's Lutsen Ski Sock,Socks & Hosiery,FoxRiver,Women,15.95,7,8.95,56.11,79.75
29098,Men's UPF 50 Hat with Contrast Brim,Accessories,Dorfman Pacific,Men,15.95,6.28,9.67,60.63,15.95
951,Collections Etc - Button Down Long Sleeve Knit Cardigan Sweater,Sweaters,Samanthas Style Shoppe,Women,15.97,6.9,9.07,56.79,31.94
28374,DECKY Campus Jeep Cap Visior Beanie Hat,Accessories,DECKY,Men,15.98,5.8,10.18,63.7,95.88
24988,Polo Ralph Lauren Men's Classic Sport 3-Pair Socks 10-13,Socks,Polo Ralph Lauren,Men,15.98,9.96,6.02,37.67,111.86
15125,Motherhood Maternity: Seamless Maternity Cami,Maternity,Motherhood Maternity,Women,15.98,6.79,9.19,57.51,95.88
11708,Ilusion Women's Lace Bandeau Cropped Camisole - BLACK - L,Intimates,Ilusion,Women,15.98,9,6.98,43.68,47.94
28841,100% Silk Woven Colorful Gingham Earth Self-Tie Bow Tie,Accessories,TheTieBar,Men,15.99,6.67,9.32,58.29,95.94
16349,HURLEY Tracers Mens T-Shirt,Tops & Tees,Hurley,Men,15.99,8.6,7.39,46.22,127.92
9769,Disney Mickey Mouse Polar Fleece Drawstring Lounge Pajama Pants Black,Sleep & Lounge,Disney,Women,15.99,10.2,5.79,36.21,63.96
29016,100% Silk Woven Sweet Tooth Black and Silvery White Houndstooth Tie,Accessories,TheTieBar,Men,15.99,6.54,9.45,59.1,143.91
29001,Nintendo Zelda Black and Gold Logo Belt Buckle,Accessories,Nintendo,Men,15.99,5.8,10.19,63.73,127.92
28516,100% Silk Woven Navy Striped Tie,Accessories,TheTieBar,Men,15.99,6.51,9.48,59.29,95.94
27538,Uzzi Mens Solid Color Shorts,Swim,Elan,Men,15.99,9.95,6.04,37.77,191.88
9476,Nicole Miller New York Womens Tights 2-Pack,Socks & Hosiery,Nicole Miller,Women,15.99,6.75,9.24,57.79,79.95
28682,100% Silk Solid Satin Black Self-Tie Bow Tie,Accessories,TheTieBar,Men,15.99,6.94,9.05,56.6,95.94
15846,Bungalow360 Hippo Vegan Wallet,Plus,Bungalow,Women,15.99,8.79,7.2,45.03,111.93
29095,100% Silk Woven Silver Striped Self-Tie Bow Tie,Accessories,TheTieBar,Men,15.99,6.16,9.83,61.48,79.95
2811,Thorlo Women's Thin Cushion Walking Crew Sock,Active,Thorlo,Women,15.99,6.86,9.13,57.1,47.97
372,Devon & Jones DP310W Ladies' Short Sleeve Cotton/Lycra Stretch Jersey Tennis Polo Shirt,Tops & Tees,Devon & Jones,Women,15.99,8.52,7.47,46.72,95.94
28456,Kenneth Cole REACTION Men's Six Pocket Billfold,Accessories,Kenneth Cole REACTION,Men,15.99,5.76,10.23,63.98,63.96
28874,100% Silk Woven Crimson Wreath Patterned Christmas Tie,Accessories,TheTieBar,Men,15.99,6.48,9.51,59.47,127.92
12463,Popsi Lingerie Micro Fiber Zebra Print Bra With Matching Boyshorts,Intimates,Popsi Lingerie,Women,15.99,8.89,7.1,44.4,111.93
7110,Alki'i A-Lined Mid Length Skirt with Elastic Waistband,Skirts,Alki'i,Women,15.99,6.99,9,56.29,127.92
18284,Nike Dri-Fit Quarter Socks (Large),Active,Nike,Men,15.99,7.4,8.59,53.72,63.96
9152,Milky Way (Galaxy) Print - Multicolored Opaque Footless Pantyhose (Tights),Socks & Hosiery,LissKiss,Women,15.99,6.33,9.66,60.41,143.91
16779,Fruit of the Loom 7930 Long-Sleeve Best T-Shirt,Tops & Tees,Fruit of the Loom,Men,15.99,9.39,6.6,41.28,95.94
2651,Thorlo Women's Experia Ultra Lightweight Socks,Active,Thorlo,Women,15.99,6.49,9.5,59.41,95.94
28629,City Hunter Soft Nylon Russian/Trapper/Trooper Winter Hat (One Size),Accessories,City Hunter,Men,15.99,6.44,9.55,59.72,159.9
14909,Medela Sleep Bra Nude Large,Maternity,Medela,Women,15.99,6.88,9.11,56.97,63.96
24860,neff Men's Sucker Crew Sock,Socks,NEFF,Men,15.99,9.93,6.06,37.9,143.91
18106,Russell Athletic Men's Mesh Pocket Short,Active,Russell Athletic,Men,15.99,7.28,8.71,54.47,143.91
5819,Jeggings With Faux Cuff Ankle Detail - Dark,Leggings,Yelete,Women,15.99,9.32,6.67,41.71,47.97
9344,Imported from Spain - Cecilia de Rafael Sevilla 521 Ultra Sheer to Waist Pantyhose with 3D Lycra,Socks & Hosiery,Cecilia de Rafael,Women,15.99,6.89,9.1,56.91,47.97
28904,Fashion Plaid Ivy Cap - Blue W10S69F,Accessories,MG,Men,15.99,6.8,9.19,57.47,111.93
14019,MOGA High Quality Change Purse,Accessories,Marshal,Women,15.99,6.41,9.58,59.91,79.95
7124,VIP Boutique Womens Chiffon Long Maxi Skirt,Skirts,VIP BOUTIQUE,Women,15.99,5.72,10.27,64.23,79.95
18485,Thorlo Unisex Uniform Support Boot Socks with Thor-Lon,Active,Thorlo,Men,15.99,7.23,8.76,54.78,111.93
9434,Aetrex Copper Sole Unisex Athletic Socks Low Cut,Socks & Hosiery,Aetrex,Women,15.99,6.88,9.11,56.97,47.97
6220,Women's ankle length leggings,Leggings,High Style,Women,15.99,9.8,6.19,38.71,63.96
15959,MOGA High Quality Change Purse,Plus,Marshal,Women,15.99,8.55,7.44,46.53,159.9
28649,100% Silk Woven Charcoal Paisley Tie,Accessories,TheTieBar,Men,15.99,6.35,9.64,60.29,63.96
17672,Men's Basic hooded pull over (3 Colors) (Large Heather Grey),Fashion Hoodies & Sweatshirts,Port Company,Men,15.99,8.47,7.52,47.03,111.93
11188,Shapewear Seamless Smoothing/lifting Bra,Intimates,JEM Shape,Women,15.99,9.07,6.92,43.28,95.94
309,Sons of Anarchy SOA Juniors Reaper Sheer White T-Shirt,Tops & Tees,Sons of Anarchy,Women,15.99,8.86,7.13,44.59,79.95
9105,K. Bell Black and White Striped Socks with Rainbow Toes,Socks & Hosiery,K. Bell,Women,15.99,6.22,9.77,61.1,127.92
24912,Polo Ralph Lauren 3 Pack Classic Cotton Sport Socks,Socks,Polo Ralph Lauren,Men,15.99,9.18,6.81,42.59,79.95
5878,ililily Nordic snowflakes patterned winter leggings Fleece blended winter leggings Full length Stretch Skinny Pants (leggings-022),Leggings,ililily,Women,15.99,9.87,6.12,38.27,15.99
19518,Men's Basic hooded pull over (3 Colors) (Large Heather Grey),Sweaters,Port Company,Men,15.99,8.35,7.64,47.78,159.9
6217,Acid Wash Jean Dark Leggings,Leggings,Yelete,Women,15.99,9.35,6.64,41.53,111.93
2511,Smartwool NEW Women's PhD Running Ultra Light Micro with ReliaWool,Active,SmartWool,Women,15.99,7.29,8.7,54.41,63.96
29110,100% Silk Woven Black Skull and Crossbones Self-Tie Bow Tie,Accessories,TheTieBar,Men,15.99,6.86,9.13,57.1,47.97
14273,Washed Canvas Ivy Cap - Black W11S64C,Accessories,MG,Women,15.99,6.51,9.48,59.29,143.91
748,Jax Sons of Anarchy SOA Juniors T-Shirt,Tops & Tees,Changes,Women,15.99,8.19,7.8,48.78,95.94
10650,2 Pack: Coral and Neon Pink Lace Bralettes,Intimates,Anemone,Women,15.99,9,6.99,43.71,63.96
9916,Jessica London Plus Size Short Sleeve Tagless Sleep Tee,Sleep & Lounge,Jessica London,Women,15.99,9.5,6.49,40.59,47.97
28869,100% Silk Woven Brown Paisley Tie,Accessories,TheTieBar,Men,15.99,6.08,9.91,61.98,47.97
6846,Gloria Vanderbilt Faye Perfect Fit Bermuda Shorts Prairie Khaki Size 8,Shorts,Gloria Vanderbilt,Women,15.99,7.95,8.04,50.28,79.95
2422,Thorlo Unisex Experia Running Sock,Active,Thorlo,Women,15.99,7.1,8.89,55.6,95.94
10607,Sport It Bra,Intimates,Sports Katz,Women,15.99,8.81,7.18,44.9,63.96
7469,VIP Fashion Womens Black Waterfall Blazer Jacket,Blazers & Jackets,VIP FASHION,Women,15.99,6.54,9.45,59.1,127.92
28610,100% Silk Woven Red Striped Self-Tie Bow Tie,Accessories,TheTieBar,Men,15.99,6.54,9.45,59.1,47.97
9055,Galaxy Footless - Multicoloured Printed Tattoo Opaque Pantyhose (Tights) Footless,Socks & Hosiery,LissKiss,Women,15.99,5.8,10.19,63.73,111.93
25236,Fruit of the Loom Men's Work Gear Heavy Duty Crew Socks 6-Pairs - 6-12,Socks,Fruit of the Loom,Men,15.99,9.4,6.59,41.21,63.96
28709,100% Silk Woven Burgundy Striped Tie,Accessories,TheTieBar,Men,15.99,6.33,9.66,60.41,127.92
9796,Disney Minnie Mouse Polar Fleece Drawstring Lounge Pajama Pants Purple,Sleep & Lounge,Disney,Women,15.99,9.47,6.52,40.78,127.92
15239,Thorlo Unisex Experia Running Sock,Plus,Thorlo,Women,15.99,7.34,8.65,54.1,127.92
13669,Premium Winter Knit Warm Infinity Scarf - Different Colors Available,Accessories,TrendsBlue,Women,15.99,6.3,9.69,60.6,63.96
24604,Nike Dri-Fit Quarter Socks (Large),Socks,Nike,Men,15.99,9.31,6.68,41.78,79.95
9497,KEEN Women Bellingham Quarter Ultralite Sock,Socks & Hosiery,Keen,Women,15.99,6.6,9.39,58.72,63.96
28775,100% Silk Woven Burgundy and Navy Nifty Striped Tie,Accessories,TheTieBar,Men,15.99,6.73,9.26,57.91,79.95
6064,ililily Nordic reindeer patterned winter leggings Fleece blended winter leggings Full length Stretch Skinny Pants (leggings-021),Leggings,ililily,Women,15.99,9.18,6.81,42.59,31.98
28825,100% Silk Woven Burnt Orange (Rust) Paisley Tie,Accessories,TheTieBar,Men,15.99,6.28,9.71,60.73,111.93
2760,Sport It Bra,Active,Sports Katz,Women,15.99,6.68,9.31,58.22,47.97
28638,100% Silk Woven Violet Plaid Self-Tie Bow Tie,Accessories,TheTieBar,Men,15.99,6.99,9,56.29,63.96
301,Devon & Jones Women's Long Sleeve Savile Patterned Button Down Dress Shirt D600W,Tops & Tees,Devon & Jones,Women,15.99,8.39,7.6,47.53,31.98
8849,Thorlo Unisex Experia Running Sock,Socks & Hosiery,Thorlo,Women,15.99,6.84,9.15,57.22,127.92
3603,Womens Boobtube Knot Bow Maxi Long Dress MTC,Dresses,MTC,Women,15.99,6.89,9.1,56.91,111.93
29067,100% Silk Woven Navy and Red Striped Tie,Accessories,TheTieBar,Men,15.99,6.91,9.08,56.79,111.93
15314,Premium Winter Knit Warm Infinity Scarf - Different Colors Available,Plus,TrendsBlue,Women,15.99,7.9,8.09,50.59,47.97
18115,Thorlo Unisex Experia Running Sock,Active,Thorlo,Men,15.99,6.67,9.32,58.29,31.98
28423,Neff Men's Fold Beanie,Accessories,NEFF,Men,15.99,7.18,8.81,55.1,79.95
26338,Groovin' White V-Cut Bikini Brief,Underwear,Groovin',Men,15.99,8.27,7.72,48.28,79.95
13978,Bungalow360 Hippo Vegan Wallet,Accessories,Bungalow,Women,15.99,6.3,9.69,60.6,31.98
2506,Smartwool Women's Snow Swirl Sock,Active,SmartWool,Women,15.99,6.54,9.45,59.1,79.95
25060,Swiftwick Performance Seven inch Cuff Socks,Socks,Swiftwick,Men,15.99,9.31,6.68,41.78,15.99
177,Devon & Jones Women's Long Sleeve Five-Star Performance Twill Button Down Dress Shirt D555W,Tops & Tees,Devon & Jones,Women,15.99,9.56,6.43,40.21,31.98
25208,Ames Walker Style 111 Cotton Over the Calf Support Trouser Socks 20-30 - Available in Various Sizes and Colors,Socks,Ames Walker,Men,15.99,9.13,6.86,42.9,95.94
16410,Gildan Heavy Cotton - 100% Cotton T-Shirt 5000 (LARGE / Black) [Apparel],Tops & Tees,Gildan,Men,15.99,9.72,6.27,39.21,47.97
16983,Christmas Oh Snap T-Shirt,Tops & Tees,Christmas Vacation Collectibles,Men,15.99,8.86,7.13,44.59,79.95
26399,Ed Hardy Men's Premium Tigered For Life Boxer Brief,Underwear,Ed Hardy,Men,14.99,6.96,8.03,53.57,44.97
7157,Plus Size Womens Long Gypsy Maxi Long Skirts,Skirts,STY,Women,14.99,6.27,8.72,58.17,119.92
